metadata	feature	value	coef	stderr	N	N.not.0	pval	qval
age	PWY0_1241	age	3.12849428276374e-05	1.58667312359328e-05	1034	992	0.0489100982779081	0.185703421809131
GROUP	PYRIDOXSYN_PWY	G2	0.00046513749184613	0.000235811093020268	1034	1034	0.0488222643562538	0.185703421809131
age	RHAMCAT_PWY	age	0.000102446318661284	5.19793936563303e-05	1034	1034	0.0490050696440763	0.185703421809131
gender	ECASYN_PWY	male	5.43887481970623e-05	2.76475563093342e-05	1034	849	0.0494288699882556	0.18634919997795
GROUP	HEME_BIOSYNTHESIS_II	G2	4.77520630996124e-05	2.42825361761945e-05	1034	1023	0.0495095328566442	0.18634919997795
age	PWY_5345	age	5.31018932831366e-05	2.70370665598881e-05	1034	1027	0.0497966473274411	0.18634919997795
BMI	PWY_5920	BMI	-1.22077536346345e-05	6.21384406404064e-06	1034	880	0.0497310398752973	0.18634919997795
gender	PWY_5121	male	9.42523388997237e-05	4.79431252471893e-05	1034	1027	0.0495787974426349	0.18634919997795
gender	PWY_5675	male	-6.90067424381063e-06	3.51232522548139e-06	1034	110	0.049719811713252	0.18634919997795
GROUP	COLANSYN_PWY	G2	0.000111335514104116	5.7127140636526e-05	1034	1032	0.0515803293324772	0.191907809622606
gender	PWY_7560	male	0.000211502015579994	0.000108465513273081	1034	1025	0.0514561043672288	0.191907809622606
gender	FAO_PWY	male	6.19779926847034e-05	3.18043419298005e-05	1034	1021	0.0516018776985229	0.191907809622606
gender	GALACTARDEG_PWY	male	5.04135585575229e-05	2.59390553547304e-05	1034	920	0.0522258701399756	0.192242466772916
age	PHOSLIPSYN_PWY	age	0.000120159487499967	6.17940746955049e-05	1034	1034	0.0521080170610827	0.192242466772916
BMI	CATECHOL_ORTHO_CLEAVAGE_PWY	BMI	4.63023518355795e-06	2.38036490267437e-06	1034	309	0.0520279627269237	0.192242466772916
age	PANTOSYN_PWY	age	0.000124939555662536	6.41994292406597e-05	1034	1034	0.0519151046026507	0.192242466772916
gender	GLUCARGALACTSUPER_PWY	male	5.04135585575229e-05	2.59390553547304e-05	1034	920	0.0522258701399756	0.192242466772916
age	PWY0_1297	age	6.92677028967972e-05	3.57288748942139e-05	1034	1034	0.0528130047013464	0.19361182986237
gender	PWY_6859	male	4.06923300587188e-05	2.09864533686688e-05	1034	911	0.0527792103560154	0.19361182986237
age	ENTBACSYN_PWY	age	5.6582650647058e-05	2.92115569450435e-05	1034	854	0.0530217738399547	0.193982099414468
BMI	PWY_1269	BMI	0.000181286611715052	9.36631215597172e-05	1034	1034	0.0532029327832637	0.194250058843559
gender	PWY_7219	male	0.000961263119477396	0.000497992197945559	1034	1034	0.0538494432949741	0.196212546418934
age	PWY_7392	age	2.2600084668624e-05	1.17328215184611e-05	1034	892	0.0543535996680246	0.197649453338271
GROUP	PWY_6122	G2	-0.000316816395937231	0.000164839857961308	1034	1034	0.0548885247968027	0.198791437895865
GROUP	PWY_6277	G2	-0.000316816395937231	0.000164839857961308	1034	1034	0.0548885247968027	0.198791437895865
age	PWY_7221	age	-0.000405069224693205	0.000211098010875208	1034	1034	0.0552798673770177	0.199806749555486
age	NONMEVIPP_PWY	age	-0.000278772636101845	0.000145623742851782	1034	1034	0.0558569126274601	0.201131390424861
GROUP	PWY_6318	G2	3.04002436988263e-06	1.58811531198861e-06	1034	116	0.0558698306735725	0.201131390424861
gender	PWY_5136	male	5.51245675508457e-05	2.88966785814444e-05	1034	1021	0.0567178920267359	0.203370927585906
gender	PWY_7204	male	9.87797293702339e-05	5.17724015832195e-05	1034	939	0.0566768038877939	0.203370927585906
BMI	PWY_1861	BMI	-8.89821884272024e-06	4.66933617010575e-06	1034	782	0.056973816420077	0.203882444445603
age	PWY_5188	age	-0.000119747462943441	6.28924569240176e-05	1034	1034	0.0571908994553041	0.204253212340372
age	PWY0_321	age	1.62607461171342e-05	8.54968647991102e-06	1034	640	0.0574642456171284	0.204418265041168
gender	PWY_5097	male	0.000863657252703588	0.000454069690278612	1034	1034	0.0574478326741335	0.204418265041168
gender	HCAMHPDEG_PWY	male	5.97535445246204e-05	3.1487490200839e-05	1034	903	0.0580188813542688	0.205120650094421
gender	ORNARGDEG_PWY	male	4.39281072820314e-05	2.3157295453268e-05	1034	793	0.0581175175267526	0.205120650094421
gender	PWY_6690	male	5.97535445246204e-05	3.1487490200839e-05	1034	903	0.0580188813542688	0.205120650094421
gender	ARGDEG_PWY	male	4.39281072820314e-05	2.3157295453268e-05	1034	793	0.0581175175267526	0.205120650094421
gender	PWY0_1533	male	5.89117408555432e-05	3.11101008722637e-05	1034	897	0.0585538361814949	0.205853330325568
gender	PWY_6823	male	4.7257982106314e-05	2.49489146487407e-05	1034	871	0.0584825006712488	0.205853330325568
BMI	P105_PWY	BMI	5.01587125029445e-05	2.65424529802266e-05	1034	929	0.059074203285689	0.207277906265576
age	PWY_6185	age	2.44556850778775e-06	1.29487347278432e-06	1034	254	0.0592216797046215	0.207391096241865
GROUP	ARGININE_SYN4_PWY	G2	0.000478207461739935	0.000253524041051595	1034	1030	0.0595463663392587	0.207719882578809
GROUP	PWY_7211	G2	-0.000198481490126669	0.000105205363986689	1034	1031	0.059496639330486	0.207719882578809
BMI	PWY_5415	BMI	8.24325530717782e-06	4.3768640048624e-06	1034	404	0.0599345331367911	0.208669554441439
gender	PWY_7446	male	4.69889682777466e-05	2.49931050753371e-05	1034	864	0.0603823568124192	0.209822861510337
GROUP	AEROBACTINSYN_PWY	G2	1.96454987156699e-05	1.04681579971381e-05	1034	658	0.0608457493276133	0.211025720211376
BMI	PWY_5347	BMI	-8.57298576174025e-05	4.57671770532073e-05	1034	1034	0.0613302621404591	0.211889581291413
age	TCA	age	7.05520748106878e-05	3.76592809983713e-05	1034	1030	0.0612946321133478	0.211889581291413
gender	PANTO_PWY	male	-0.000400278179257253	0.000213831730370059	1034	1034	0.0615021870723021	0.212076507145869
BMI	NAD_BIOSYNTHESIS_II	BMI	4.47959026093961e-05	2.39464843585434e-05	1034	1021	0.0616774017879962	0.212274040570541
age	PWY_5857	age	2.86941748399536e-05	1.5441019533193e-05	1034	935	0.0634131720536434	0.215781086003373
age	PWY_5855	age	2.86941748399536e-05	1.5441019533193e-05	1034	935	0.0634131720536434	0.215781086003373
age	PWY_5856	age	2.86941748399536e-05	1.5441019533193e-05	1034	935	0.0634131720536434	0.215781086003373
age	PWY_7400	age	0.000110746807643136	5.94796351631252e-05	1034	1034	0.0629006372983404	0.215781086003373
age	PWY_6708	age	2.86941748399536e-05	1.5441019533193e-05	1034	935	0.0634131720536434	0.215781086003373
gender	NAGLIPASYN_PWY	male	9.3703637973052e-05	5.0424637313099e-05	1034	1027	0.063415663608769	0.215781086003373
BMI	PWY_6901	BMI	-6.03345588736927e-05	3.24911233830964e-05	1034	1034	0.0636056504891859	0.216019190340631
gender	PWY_6151	male	0.000933124320161913	0.000502870551348665	1034	1034	0.0637995425651396	0.216269635814033
gender	PWY66_398	male	-1.84130508446679e-05	9.95704916403748e-06	1034	430	0.0647112194550287	0.218947734998217
GROUP	PWY_7199	G2	-0.000157643991267533	8.53325279348297e-05	1034	1034	0.0649774599494291	0.219436074876121
BMI	HCAMHPDEG_PWY	BMI	2.79932951295926e-05	1.52531661306933e-05	1034	903	0.0667604528581415	0.222200526680644
BMI	PROTOCATECHUATE_ORTHO_CLEAVAGE_PWY	BMI	7.22879862985548e-06	3.93299598267738e-06	1034	421	0.0663548833319054	0.222200526680644
BMI	PWY_6690	BMI	2.79932951295926e-05	1.52531661306933e-05	1034	903	0.0667604528581415	0.222200526680644
gender	HEMESYN2_PWY	male	8.34211022329383e-05	4.54478286154249e-05	1034	1034	0.0667173876863307	0.222200526680644
BMI	PWY0_1061	BMI	5.9525153229666e-05	3.23870633591821e-05	1034	1016	0.066363418237098	0.222200526680644
age	PWY_7315	age	3.89793953768657e-05	2.11800836275294e-05	1034	916	0.0660028799158999	0.222200526680644
BMI	PWY_4041	BMI	4.57686643221996e-05	2.49408453355501e-05	1034	954	0.066783602741238	0.222200526680644
gender	POLYISOPRENSYN_PWY	male	4.68334637017006e-05	2.54973441464085e-05	1034	952	0.0665305984866031	0.222200526680644
BMI	PWY_7187	BMI	-5.96287665864135e-05	3.25517053714958e-05	1034	1034	0.0672701775276896	0.223406493634394
age	PWY_6415	age	4.29682487087676e-06	2.349063845531e-06	1034	566	0.0676667516762046	0.223897340105089
age	THISYN_PWY	age	0.000104478996921846	5.71147142640272e-05	1034	951	0.0676489795801667	0.223897340105089
BMI	PWY_5705	BMI	1.57589620543439e-05	8.62578168833851e-06	1034	885	0.0679978226143482	0.224579964597847
gender	PWY0_1277	male	6.78675303706479e-05	3.72238108054344e-05	1034	893	0.0685612981947227	0.2260262577848
GROUP	PWY_7527	G2	-2.91768826282326e-06	1.60124447072935e-06	1034	48	0.0687267785447103	0.226157589361021
age	PWY_4722	age	5.7490314429112e-07	3.16010984587748e-07	1034	82	0.0691662972332164	0.226813864021581
gender	PYRIDNUCSYN_PWY	male	0.000346022007782415	0.000190208481539406	1034	1034	0.0691782285265821	0.226813864021581
gender	PWY_5857	male	5.90794291638939e-05	3.25822662814786e-05	1034	935	0.0700888154234822	0.227725393072686
gender	PWY_5855	male	5.90794291638939e-05	3.25822662814786e-05	1034	935	0.0700888154234822	0.227725393072686
gender	PWY_5189	male	7.37538940812005e-05	4.06700072320497e-05	1034	1025	0.0700529371684904	0.227725393072686
gender	PWY_5856	male	5.90794291638939e-05	3.25822662814786e-05	1034	935	0.0700888154234822	0.227725393072686
gender	PWY_6708	male	5.90794291638939e-05	3.25822662814786e-05	1034	935	0.0700888154234822	0.227725393072686
age	KDO_NAGLIPASYN_PWY	age	1.9897993284293e-05	1.09903470415131e-05	1034	895	0.0705128564457238	0.228690345229374
BMI	PWY_7228	BMI	0.00016522932727591	9.14016907529554e-05	1034	1034	0.0709434423011611	0.229673014644047
BMI	PWY0_1277	BMI	3.24787566014272e-05	1.80319538525067e-05	1034	893	0.0719701015170702	0.232578425010281
GROUP	P164_PWY	G2	-4.70664935758117e-05	2.61739825813312e-05	1034	917	0.0724382678293903	0.233671831707711
gender	PWY_5863	male	5.97127743054769e-05	3.32469785320822e-05	1034	1000	0.0727846236455497	0.233950576003553
gender	GLUCONEO_PWY	male	-0.000139117151972861	7.7435477687517e-05	1034	913	0.0727019673080143	0.233950576003553
age	PWY_6471	age	2.29935031348391e-05	1.28094897023518e-05	1034	605	0.0729438304949145	0.234044375919512
GROUP	P163_PWY	G2	-2.46970341685287e-06	1.37938315571609e-06	1034	20	0.0736796165670863	0.235984537047607
age	PWY_6147	age	6.70981032434931e-05	3.75296205423085e-05	1034	1034	0.0740936693100259	0.236469157372423
age	P161_PWY	age	3.53272603034909e-05	1.97593573651234e-05	1034	1024	0.0740929564678996	0.236469157372423
GROUP	VALDEG_PWY	G2	4.63937586221757e-07	2.59871838195593e-07	1034	15	0.0745169730697698	0.236979773013402
age	PWY_5675	age	-2.97278277718096e-06	1.66452148985149e-06	1034	110	0.0744013599297141	0.236979773013402
GROUP	GLUDEG_I_PWY	G2	6.12519128732986e-05	3.44153561581702e-05	1034	975	0.0754089169968788	0.237110407000648
BMI	PWY_7013	BMI	4.7083714992264e-05	2.64457394919125e-05	1034	807	0.0753098454449515	0.237110407000648
BMI	GALACTARDEG_PWY	BMI	2.23380680598023e-05	1.25653940048995e-05	1034	920	0.0757436022363181	0.237110407000648
GROUP	PWY_7196	G2	-0.000236131456188044	0.000132719737309263	1034	1025	0.0755090267826796	0.237110407000648
GROUP	PWY_5918	G2	5.24526731091743e-05	2.94784769378052e-05	1034	1016	0.0754792977644503	0.237110407000648
BMI	PWY_7409	BMI	2.74498428687627e-05	1.54396659702352e-05	1034	870	0.07572175468429	0.237110407000648
gender	SER_GLYSYN_PWY	male	-0.000232499514601069	0.000130355171497815	1034	1034	0.0747883890861287	0.237110407000648
age	CATECHOL_ORTHO_CLEAVAGE_PWY	age	4.143896599756e-06	2.32871460415444e-06	1034	309	0.075459107993157	0.237110407000648
BMI	GLUCARGALACTSUPER_PWY	BMI	2.23380680598023e-05	1.25653940048995e-05	1034	920	0.0757436022363181	0.237110407000648
gender	PWY_7409	male	5.66149765070869e-05	3.1872486457991e-05	1034	870	0.0759821433165879	0.237444197864337
age	PWY_5347	age	7.94898480790959e-05	4.47740989102062e-05	1034	1034	0.0761376895473935	0.237517922331557
GROUP	COMPLETE_ARO_PWY	G2	-0.000298781815282236	0.00016855999202285	1034	1034	0.0766009434767479	0.238158788765916
age	ARGORNPROST_PWY	age	8.60426823315237e-06	4.85427439347181e-06	1034	666	0.076607743719703	0.238158788765916
GROUP	PWY_7031	G2	-1.46493121401949e-07	8.27130194403284e-08	1034	10	0.0768424684138328	0.238476626111895
gender	PWY1F_823	male	2.24856033841478e-07	1.27057387194795e-07	1034	73	0.0770724752091972	0.238778752799578
GROUP	PWY_4242	G2	0.000182807363964723	0.000103745887606174	1034	1034	0.0783572230131635	0.241926246009767
BMI	PWY_5676	BMI	-4.29052907897386e-05	2.43439374884588e-05	1034	1002	0.0782905550672071	0.241926246009767
gender	NAD_BIOSYNTHESIS_II	male	8.70307444069453e-05	4.94333232276875e-05	1034	1021	0.0786111429553159	0.242109938810284
GROUP	PWY0_845	G2	0.000377473252353361	0.00021445778889684	1034	1033	0.0786857301133423	0.242109938810284
BMI	PWY_6803	BMI	3.53652079125634e-05	2.01487655755787e-05	1034	939	0.0795244830438315	0.244273156107332
gender	PWY_621	male	-0.000229006772657258	0.000130591106036404	1034	1034	0.0797965060122158	0.24469115983303
gender	PWY_5705	male	3.11833532910029e-05	1.78064156686524e-05	1034	885	0.0802046975840498	0.245524584440969
age	PWY4LZ_257	age	1.95076905053707e-05	1.11510336520497e-05	1034	990	0.080521520071943	0.245658874795758
GROUP	PWY_7204	G2	9.33074327702463e-05	5.33273044260402e-05	1034	939	0.0804687043333066	0.245658874795758
gender	PWY_2942	male	0.000789906424282632	0.000452244006367865	1034	1034	0.081001204561175	0.246523005352495
gender	PWY_4041	male	8.99044414705984e-05	5.14860073229976e-05	1034	954	0.0810786773159316	0.246523005352495
