metadata	feature	value	coef	stderr	N	N.not.0	pval	qval
gender	PWY_841	male	-0.000326711816584005	0.000174038822214088	481	481	0.0611010744962555	0.227620213753216
BMI	GALACTUROCAT_PWY	BMI	-0.000155231035641963	8.26704090979395e-05	481	481	0.0610359488488786	0.227620213753216
age	PWY0_42	age	9.16019160790402e-06	4.88394681917404e-06	481	253	0.0613298805442419	0.227620213753216
BMI	PWY_621	BMI	0.00017256935323057	9.20093420210183e-05	481	481	0.0613310020390611	0.227620213753216
BMI	CITRULBIO_PWY	BMI	-8.32507498180744e-05	4.44458932474288e-05	481	476	0.0616737454464915	0.228385662753754
gender	GLCMANNANAUT_PWY	male	0.000386054246699029	0.00020619977676101	481	481	0.0617910098672657	0.228385662753754
age	PWY0_1277	age	5.63436660410126e-05	3.01983508970876e-05	481	427	0.0626900522770523	0.23123379938257
FT3	PWY66_400	FT3	0.000345038714490522	0.000185171639509735	481	481	0.0630332025388335	0.231550539938572
FT3	PWY_6901	FT3	8.70640320271234e-05	4.67188881033289e-05	481	481	0.0630012126040995	0.231550539938572
FT3	P122_PWY	FT3	3.82182080185391e-05	2.05526367160861e-05	481	435	0.0635729646431627	0.232240012500848
FT3	ARGININE_SYN4_PWY	FT3	-0.000325212516122562	0.000174911521761786	481	481	0.0636057440230248	0.232240012500848
gender	GLUCUROCAT_PWY	male	-0.000274879814426377	0.000147914180804448	481	481	0.063736981208566	0.232240012500848
FT3	PWY_5484	FT3	0.000187820375469464	0.000101039333885007	481	481	0.0636644737793947	0.232240012500848
age	ENTBACSYN_PWY	age	8.8302127542131e-05	4.75998284031348e-05	481	410	0.064204875859184	0.232532749590606
BMI	HSERMETANA_PWY	BMI	-9.22092298229961e-05	4.97032849837091e-05	481	481	0.0641905021660016	0.232532749590606
age	TCA	age	0.000103492105206264	5.57626941825686e-05	481	479	0.064084125366897	0.232532749590606
age	PWY_5101	age	-0.000161156782441071	8.70952403610445e-05	481	473	0.0648863316501526	0.234528909578865
age	PWY_7209	age	-1.80869396118382e-05	9.80237599697771e-06	481	393	0.0656393460369832	0.23674250025905
age	HEMESYN2_PWY	age	5.61646075236723e-05	3.04579965290639e-05	481	481	0.0658080707436343	0.23674250025905
gender	PWY_5100	male	-0.000275477594827812	0.000149438447389977	481	481	0.065893329238769	0.23674250025905
gender	PWY66_400	male	0.000746562048025354	0.000405610437818848	481	481	0.0663080372727569	0.237757902571638
age	PWY_4361	age	2.83403528663183e-06	1.54251489269999e-06	481	27	0.0667953748404434	0.238554910144441
BMI	RHAMCAT_PWY	BMI	-0.000148180665890273	8.06253293557944e-05	481	481	0.0667052570889434	0.238554910144441
age	PWY3O_19	age	3.60953335007004e-06	1.96596427573341e-06	481	45	0.0669834298104154	0.238752819126233
FT3	PWY_1269	FT3	0.000246893966727282	0.000134675421969358	481	481	0.0673933972550227	0.239414525267786
FT3	ANAGLYCOLYSIS_PWY	FT3	-0.000244015916012044	0.000133125831828604	481	481	0.0674350912837598	0.239414525267786
age	PWY_5659	age	0.000153422339558263	8.37804723187856e-05	481	481	0.0676932245879345	0.239857882398193
FT3	ARGSYNBSUB_PWY	FT3	0.000125864322570113	6.88754678180482e-05	481	481	0.0682667120264606	0.240941336563979
age	PWY0_781	age	7.99006990445489e-05	4.37219915507698e-05	481	481	0.0682587564211673	0.240941336563979
gender	PWY_7228	male	0.000500531374282522	0.000274172977333712	481	481	0.0685402610773356	0.241433404969088
age	PWY_5154	age	9.71967901884524e-05	5.33716216947797e-05	481	481	0.0692183178356042	0.242871290651243
BMI	PWY_7282	BMI	-0.000216773084799963	0.00011898785428684	481	481	0.0691154518827103	0.242871290651243
BMI	PWY_6969	BMI	0.000102429993563869	5.62868879833291e-05	481	479	0.0694238111416469	0.243118404776195
FT3	PWY_7282	FT3	-0.000201052938598642	0.000110995847983816	481	481	0.0707200104007815	0.247176735381372
FT3	P164_PWY	FT3	3.20758018330875e-05	1.77566349027112e-05	481	428	0.0714894213625285	0.248899339366637
age	PWY_5189	age	5.53699218724383e-05	3.06482866269191e-05	481	477	0.0714563563092978	0.248899339366637
gender	PWY_4984	male	-0.00014539750164645	8.07047391296852e-05	481	476	0.0722453297547528	0.249121826740527
BMI	PWY_4984	BMI	-7.12193177282765e-05	3.9496652312257e-05	481	476	0.0719972335278534	0.249121826740527
age	P4_PWY	age	8.15929513288498e-05	4.52843122299823e-05	481	481	0.0722146128839361	0.249121826740527
BMI	PWY_7235	BMI	-7.9711703500842e-06	4.423639484005e-06	481	160	0.0721900903617656	0.249121826740527
age	PWY_7228	age	-0.000229243556287468	0.000127144258847599	481	481	0.0720214844351347	0.249121826740527
age	PWY_5138	age	2.07114496536959e-05	1.15020621818925e-05	481	405	0.0723913745997213	0.249148134377626
